customer_id,brand,model,purchase_date,price,transaction_type
f931d47c-7df6-4788-90da-bb4f88dfd7d8,Hoka,Arahi 2,2020-09-05,160,purchase
f931d47c-7df6-4788-90da-bb4f88dfd7d8,ON,Cloudflow 1,2021-12-12,160,purchase
f931d47c-7df6-4788-90da-bb4f88dfd7d8,Hoka,Gaviota 3,2023-01-10,160,purchase
1adc220e-42c1-4d3c-ad20-f4859330cecc,Hoka,Arahi 5,2023-03-22,160,purchase
1adc220e-42c1-4d3c-ad20-f4859330cecc,Saucony,Guide 12,2021-04-11,160,purchase
1adc220e-42c1-4d3c-ad20-f4859330cecc,ON,Cloudsurfer 3,2021-06-22,140,purchase
1adc220e-42c1-4d3c-ad20-f4859330cecc,Asics,Kayano 29,2024-06-01,160,purchase
91697ab4-35b2-4100-81a3-ed85c064708d,ON,Cloudmonster 1,2020-03-28,160,purchase
91697ab4-35b2-4100-81a3-ed85c064708d,New Balance,860 12,2022-07-21,160,purchase
91697ab4-35b2-4100-81a3-ed85c064708d,Nike,Structure 23,2023-09-27,160,purchase
91697ab4-35b2-4100-81a3-ed85c064708d,Nike,Vomero 15,2023-10-08,160,purchase
91697ab4-35b2-4100-81a3-ed85c064708d,ON,Cloudsurfer 4,2022-02-12,140,purchase
2b74e046-aa2b-42f6-9018-fdce352d260f,Asics,Nimbus 24,2024-08-12,165,purchase
2b74e046-aa2b-42f6-9018-fdce352d260f,Asics,Cumulus 23,2023-02-18,165,purchase
2b74e046-aa2b-42f6-9018-fdce352d260f,Hoka,Bondi 5,2021-10-07,165,purchase
2b74e046-aa2b-42f6-9018-fdce352d260f,Hoka,Clifton 7,2022-01-12,165,purchase
0a3eccac-f898-4799-a12c-0d96d331a1de,Asics,Nimbus 24,2024-03-02,160,purchase
0a3eccac-f898-4799-a12c-0d96d331a1de,Saucony,Guide 11,2020-08-09,160,purchase
0a3eccac-f898-4799-a12c-0d96d331a1de,Brooks,Ghost 11,2020-05-18,140,purchase
0a3eccac-f898-4799-a12c-0d96d331a1de,Nike,Vomero 14,2022-03-02,160,purchase
f32ec52c-ed9c-4f7a-9f3a-726294825349,Nike,Structure 24,2024-08-29,160,purchase
f32ec52c-ed9c-4f7a-9f3a-726294825349,New Balance,880 12,2022-12-18,140,purchase
f32ec52c-ed9c-4f7a-9f3a-726294825349,ON,Cloudrunner 1,2020-02-03,160,purchase
aaa6452d-c52f-4f60-a8ff-98f2831091c3,Saucony,Endorphin Speed 3,2024-05-09,140,purchase
aaa6452d-c52f-4f60-a8ff-98f2831091c3,ON,Cloudsurfer 4,2022-02-23,140,purchase
aaa6452d-c52f-4f60-a8ff-98f2831091c3,Brooks,Ghost 15,2024-09-13,140,purchase
aaa6452d-c52f-4f60-a8ff-98f2831091c3,Asics,Kayano 26,2021-07-01,160,purchase
aaa6452d-c52f-4f60-a8ff-98f2831091c3,Brooks,Glycerin 19,2023-06-19,160,purchase
aaa6452d-c52f-4f60-a8ff-98f2831091c3,ON,Cloudmonster 1,2023-05-17,160,purchase
ba2f33b3-d174-42ed-a1dc-ee34735e0582,Nike,Structure 22,2022-03-26,160,purchase
ba2f33b3-d174-42ed-a1dc-ee34735e0582,New Balance,860 14,2024-11-24,-160,return
ba2f33b3-d174-42ed-a1dc-ee34735e0582,New Balance,860 14,2024-11-22,160,purchase
ba2f33b3-d174-42ed-a1dc-ee34735e0582,ON,Cloudrunner 1,2021-01-17,160,purchase
a0447028-a4bf-4d8b-bccb-4e2e853fde75,New Balance,860 10,2020-11-02,160,purchase
a0447028-a4bf-4d8b-bccb-4e2e853fde75,Mizuno,Waverider 24,2023-12-09,140,purchase
a0447028-a4bf-4d8b-bccb-4e2e853fde75,Nike,Pegasus 37,2022-05-28,140,purchase
a0447028-a4bf-4d8b-bccb-4e2e853fde75,Mizuno,Waveinspire 16,2022-03-03,160,purchase
a0447028-a4bf-4d8b-bccb-4e2e853fde75,Saucony,Endorphin Speed 1,2021-07-06,140,purchase
a0447028-a4bf-4d8b-bccb-4e2e853fde75,Saucony,Guide 14,2023-12-15,160,purchase
c197ec93-74e7-4922-a288-a7b3a994944c,Nike,Vomero 12,2020-08-22,-160,return
c197ec93-74e7-4922-a288-a7b3a994944c,Nike,Vomero 12,2020-07-13,160,purchase
c197ec93-74e7-4922-a288-a7b3a994944c,Hoka,Bondi 6,2022-06-05,160,purchase
c197ec93-74e7-4922-a288-a7b3a994944c,Asics,Kayano 27,2022-10-05,160,purchase
c197ec93-74e7-4922-a288-a7b3a994944c,Nike,Vomero 14,2022-11-20,160,purchase
c197ec93-74e7-4922-a288-a7b3a994944c,Brooks,Ghost 12,2021-10-05,140,purchase
c197ec93-74e7-4922-a288-a7b3a994944c,Hoka,Bondi 5,2021-03-15,160,purchase
f7bb2d19-71d8-4231-8250-e33a6362ff8a,Nike,Pegasus 38,2023-03-21,140,purchase
f7bb2d19-71d8-4231-8250-e33a6362ff8a,Saucony,Endorphin Speed 1,2020-02-24,140,purchase
f7bb2d19-71d8-4231-8250-e33a6362ff8a,Asics,Kayano 26,2021-12-27,160,purchase
f7bb2d19-71d8-4231-8250-e33a6362ff8a,ON,Cloudmonster 1,2022-08-17,160,purchase
f7bb2d19-71d8-4231-8250-e33a6362ff8a,ON,Cloudrunner 1,2020-06-01,160,purchase
4d01b581-a870-4b9a-88b2-22e4ea01ba53,New Balance,860 11,2021-09-28,-160,return
4d01b581-a870-4b9a-88b2-22e4ea01ba53,New Balance,860 11,2021-08-24,160,purchase
4d01b581-a870-4b9a-88b2-22e4ea01ba53,Brooks,Adrenaline 22,2024-07-21,160,purchase
4d01b581-a870-4b9a-88b2-22e4ea01ba53,Saucony,Ride 15,2024-09-16,140,purchase
4d01b581-a870-4b9a-88b2-22e4ea01ba53,ON,Cloudmonster 1,2021-07-28,160,purchase
14e07950-2a3f-4aaf-a056-e8535f1b5a47,Asics,GT-2000 10,2023-03-07,145,purchase
14e07950-2a3f-4aaf-a056-e8535f1b5a47,Hoka,Arahi 3,2021-01-07,145,purchase
14e07950-2a3f-4aaf-a056-e8535f1b5a47,New Balance,1080 14,2024-12-01,165,purchase
14e07950-2a3f-4aaf-a056-e8535f1b5a47,New Balance,860 12,2022-09-21,145,purchase
41f31d2a-e996-4545-9581-1f8b26df63e3,Hoka,Bondi 5,2021-09-30,165,purchase
41f31d2a-e996-4545-9581-1f8b26df63e3,Hoka,Clifton 7,2022-11-10,165,purchase
41f31d2a-e996-4545-9581-1f8b26df63e3,Hoka,Gaviota 1,2021-12-30,165,purchase
41f31d2a-e996-4545-9581-1f8b26df63e3,New Balance,1080 11,2021-06-15,165,purchase
bf01f4fd-7a2d-4abf-bdea-7478507f2aea,Hoka,Gaviota 4,2024-07-16,165,purchase
bf01f4fd-7a2d-4abf-bdea-7478507f2aea,Asics,Cumulus 23,2023-05-26,165,purchase
bf01f4fd-7a2d-4abf-bdea-7478507f2aea,Asics,Nimbus 22,2022-05-06,165,purchase
5cc01183-7dac-4c5c-9d45-067f66544693,Brooks,Glycerin 19,2023-06-10,160,purchase
5cc01183-7dac-4c5c-9d45-067f66544693,Mizuno,Waveinspire 16,2022-04-30,160,purchase
5cc01183-7dac-4c5c-9d45-067f66544693,Brooks,Glycerin GTS 19,2021-06-12,160,purchase
5cc01183-7dac-4c5c-9d45-067f66544693,Brooks,Ghost 14,2023-01-21,140,purchase
5cc01183-7dac-4c5c-9d45-067f66544693,ON,Cloudflow 3,2023-02-12,160,purchase
9e056b16-28e4-49c9-805a-672bc146f524,Mizuno,Waverider 24,2023-04-04,140,purchase
9e056b16-28e4-49c9-805a-672bc146f524,New Balance,880 14,2024-07-14,140,purchase
9e056b16-28e4-49c9-805a-672bc146f524,ON,Cloudmonster 1,2022-12-06,160,purchase
33f745a3-a9e2-43e9-b605-ff7c7278f5ed,Hoka,Clifton 7,2022-08-28,165,purchase
33f745a3-a9e2-43e9-b605-ff7c7278f5ed,Hoka,Clifton 5,2020-12-25,165,purchase
33f745a3-a9e2-43e9-b605-ff7c7278f5ed,Hoka,Bondi 6,2022-03-18,165,purchase
33f745a3-a9e2-43e9-b605-ff7c7278f5ed,Hoka,Gaviota 1,2021-05-06,165,purchase
33f745a3-a9e2-43e9-b605-ff7c7278f5ed,Hoka,Arahi 4,2022-03-22,145,purchase
aa02879b-7323-42ae-8b56-6525b7dfea6f,Hoka,Clifton 5,2020-09-04,140,purchase
aa02879b-7323-42ae-8b56-6525b7dfea6f,Brooks,Glycerin GTS 18,2020-08-17,160,purchase
aa02879b-7323-42ae-8b56-6525b7dfea6f,Asics,Kayano 26,2021-10-08,160,purchase
aa02879b-7323-42ae-8b56-6525b7dfea6f,New Balance,860 13,2023-09-28,160,purchase
33bccbad-20c5-4234-a046-238d8240ba31,Asics,Cumulus 20,2020-05-03,165,purchase
33bccbad-20c5-4234-a046-238d8240ba31,Hoka,Arahi 5,2023-04-16,145,purchase
33bccbad-20c5-4234-a046-238d8240ba31,Hoka,Bondi 8,2024-11-30,165,purchase
33bccbad-20c5-4234-a046-238d8240ba31,Asics,GT-2000 10,2023-07-18,145,purchase
33bccbad-20c5-4234-a046-238d8240ba31,Hoka,Clifton 8,2023-12-08,165,purchase
1ef4ace5-3543-4d53-8d29-d54887e2befb,Brooks,Ghost 12,2021-07-04,140,purchase
1ef4ace5-3543-4d53-8d29-d54887e2befb,Mizuno,Wavesky 5,2024-03-24,160,purchase
1ef4ace5-3543-4d53-8d29-d54887e2befb,Mizuno,Wavesky 4,2023-04-24,160,purchase
1ef4ace5-3543-4d53-8d29-d54887e2befb,Hoka,Clifton 9,2024-12-30,-140,return
1ef4ace5-3543-4d53-8d29-d54887e2befb,Hoka,Clifton 9,2024-10-02,140,purchase
1ef4ace5-3543-4d53-8d29-d54887e2befb,New Balance,860 11,2021-12-20,160,purchase
1ef4ace5-3543-4d53-8d29-d54887e2befb,Saucony,Endorphin Speed 1,2020-11-18,140,purchase
fce25771-24ec-486f-8052-3aeafa50dd53,Hoka,Gaviota 1,2020-06-09,165,purchase
fce25771-24ec-486f-8052-3aeafa50dd53,Hoka,Gaviota 4,2024-04-09,165,purchase
fce25771-24ec-486f-8052-3aeafa50dd53,Hoka,Bondi 4,2020-11-27,165,purchase
fce25771-24ec-486f-8052-3aeafa50dd53,Asics,GT-2000 8,2021-07-24,145,purchase
7f8a050e-2664-442f-b4e3-abe4462fe95a,Hoka,Clifton 7,2022-07-28,140,purchase
7f8a050e-2664-442f-b4e3-abe4462fe95a,Asics,Nimbus 21,2021-12-15,160,purchase
7f8a050e-2664-442f-b4e3-abe4462fe95a,ON,Cloudrunner 1,2020-11-29,-160,return
7f8a050e-2664-442f-b4e3-abe4462fe95a,ON,Cloudrunner 1,2020-03-03,160,purchase
7f8a050e-2664-442f-b4e3-abe4462fe95a,Brooks,Glycerin GTS 21,2023-09-22,160,purchase
7f8a050e-2664-442f-b4e3-abe4462fe95a,Brooks,Adrenaline 21,2023-11-12,160,purchase
7f8a050e-2664-442f-b4e3-abe4462fe95a,ON,Cloudmonster 1,2023-01-03,160,purchase
41098db7-55a5-4bfd-938e-5feb02160bf3,Mizuno,Wavesky 4,2023-04-24,160,purchase
41098db7-55a5-4bfd-938e-5feb02160bf3,Asics,GT-2000 11,2024-02-07,160,purchase
41098db7-55a5-4bfd-938e-5feb02160bf3,Nike,Structure 21,2021-07-23,-160,return
41098db7-55a5-4bfd-938e-5feb02160bf3,Nike,Structure 21,2021-03-26,160,purchase
41098db7-55a5-4bfd-938e-5feb02160bf3,Mizuno,Wavesky 4,2023-08-22,160,purchase
f8b9bec2-c864-47a9-baee-26b5c83c2e5d,Asics,Kayano 27,2022-01-14,165,purchase
f8b9bec2-c864-47a9-baee-26b5c83c2e5d,Asics,Kayano 27,2022-04-25,165,purchase
f8b9bec2-c864-47a9-baee-26b5c83c2e5d,Asics,Kayano 26,2021-01-27,165,purchase
e434e156-bf55-4171-96ac-db474577b3c4,Brooks,Adrenaline 20,2022-08-17,160,purchase
e434e156-bf55-4171-96ac-db474577b3c4,Saucony,Endorphin Speed 1,2022-07-13,140,purchase
e434e156-bf55-4171-96ac-db474577b3c4,Mizuno,Waverider 23,2022-02-11,140,purchase
e434e156-bf55-4171-96ac-db474577b3c4,Asics,Kayano 25,2020-08-13,160,purchase
4babffe8-481c-4900-b01d-184ce4fd6c47,ON,Cloudsurfer 3,2021-09-09,140,purchase
4babffe8-481c-4900-b01d-184ce4fd6c47,Saucony,Guide 11,2020-08-08,160,purchase
4babffe8-481c-4900-b01d-184ce4fd6c47,Brooks,Glycerin 16,2020-11-03,-160,return
4babffe8-481c-4900-b01d-184ce4fd6c47,Brooks,Glycerin 16,2020-06-17,160,purchase
4babffe8-481c-4900-b01d-184ce4fd6c47,Mizuno,Waverider 22,2021-03-20,140,purchase
4babffe8-481c-4900-b01d-184ce4fd6c47,New Balance,1080 11,2021-01-09,160,purchase
7808b11c-0426-4691-8b4c-c15657c5be47,Hoka,Clifton 7,2022-07-25,165,purchase
7808b11c-0426-4691-8b4c-c15657c5be47,Asics,Nimbus 20,2020-01-16,165,purchase
7808b11c-0426-4691-8b4c-c15657c5be47,Hoka,Clifton 5,2020-12-18,165,purchase
7808b11c-0426-4691-8b4c-c15657c5be47,New Balance,1080 12,2022-07-19,165,purchase
7808b11c-0426-4691-8b4c-c15657c5be47,New Balance,880 11,2021-03-27,165,purchase
7808b11c-0426-4691-8b4c-c15657c5be47,Hoka,Bondi 6,2022-11-20,-165,return
7808b11c-0426-4691-8b4c-c15657c5be47,Hoka,Bondi 6,2022-08-21,165,purchase
6d2b7f3b-e20f-4b8b-9416-f350189f6b3b,New Balance,1080 10,2020-04-11,165,purchase
6d2b7f3b-e20f-4b8b-9416-f350189f6b3b,Hoka,Bondi 7,2023-11-12,-165,return
6d2b7f3b-e20f-4b8b-9416-f350189f6b3b,Hoka,Bondi 7,2023-11-06,165,purchase
6d2b7f3b-e20f-4b8b-9416-f350189f6b3b,Hoka,Arahi 5,2023-05-26,145,purchase
6d2b7f3b-e20f-4b8b-9416-f350189f6b3b,New Balance,1080 11,2021-01-17,165,purchase
6d2b7f3b-e20f-4b8b-9416-f350189f6b3b,Hoka,Bondi 5,2021-10-03,165,purchase
9a00f9c4-af20-4db9-9d4e-3fd201cec2cb,ON,Cloudmonster 1,2023-11-24,160,purchase
9a00f9c4-af20-4db9-9d4e-3fd201cec2cb,Saucony,Endorphin Speed 3,2024-07-08,140,purchase
9a00f9c4-af20-4db9-9d4e-3fd201cec2cb,New Balance,1080 11,2021-01-01,160,purchase
9a00f9c4-af20-4db9-9d4e-3fd201cec2cb,Hoka,Clifton 8,2023-11-17,140,purchase
9a00f9c4-af20-4db9-9d4e-3fd201cec2cb,Saucony,Guide 15,2024-11-26,160,purchase
69cd6063-493e-43f5-a2ec-b57f243c8edb,Hoka,Clifton 8,2023-04-18,140,purchase
69cd6063-493e-43f5-a2ec-b57f243c8edb,Hoka,Arahi 2,2020-04-21,-160,return
69cd6063-493e-43f5-a2ec-b57f243c8edb,Hoka,Arahi 2,2020-04-20,160,purchase
69cd6063-493e-43f5-a2ec-b57f243c8edb,New Balance,1080 11,2021-05-20,160,purchase
2cfa70ea-f8f7-403f-a5d4-6f233b99093b,Brooks,Glycerin GTS 18,2020-03-31,160,purchase
2cfa70ea-f8f7-403f-a5d4-6f233b99093b,Nike,Pegasus 36,2021-10-21,140,purchase
2cfa70ea-f8f7-403f-a5d4-6f233b99093b,Saucony,Endorphin Speed 1,2021-03-30,140,purchase
cbcf339e-26e2-4577-bc6d-bcbe6b830ce8,Hoka,Gaviota 1,2021-01-23,160,purchase
cbcf339e-26e2-4577-bc6d-bcbe6b830ce8,New Balance,1080 14,2024-05-08,160,purchase
cbcf339e-26e2-4577-bc6d-bcbe6b830ce8,Asics,Kayano 27,2022-07-16,160,purchase
cbcf339e-26e2-4577-bc6d-bcbe6b830ce8,Nike,Structure 23,2023-01-12,160,purchase
7197d88e-e8b4-440f-a1b0-6d83d7326d9a,Saucony,Guide 15,2024-10-16,160,purchase
7197d88e-e8b4-440f-a1b0-6d83d7326d9a,ON,Cloudsurfer 6,2024-11-17,140,purchase
7197d88e-e8b4-440f-a1b0-6d83d7326d9a,Nike,Structure 23,2023-12-19,-160,return
7197d88e-e8b4-440f-a1b0-6d83d7326d9a,Nike,Structure 23,2023-09-30,160,purchase
7197d88e-e8b4-440f-a1b0-6d83d7326d9a,Brooks,Adrenaline 22,2024-06-02,160,purchase
e9b3484d-7f18-4b73-ae61-c5fcbbee11a6,New Balance,860 11,2021-01-09,145,purchase
e9b3484d-7f18-4b73-ae61-c5fcbbee11a6,New Balance,880 13,2023-05-29,165,purchase
e9b3484d-7f18-4b73-ae61-c5fcbbee11a6,Asics,Kayano 27,2022-05-23,-165,return
e9b3484d-7f18-4b73-ae61-c5fcbbee11a6,Asics,Kayano 27,2022-05-16,165,purchase
e9b3484d-7f18-4b73-ae61-c5fcbbee11a6,Asics,Kayano 25,2020-06-21,165,purchase
e9b3484d-7f18-4b73-ae61-c5fcbbee11a6,Asics,Kayano 26,2021-03-02,165,purchase
9305f7a1-0f13-4e77-b104-5531ebfd76a5,New Balance,860 14,2024-05-21,145,purchase
9305f7a1-0f13-4e77-b104-5531ebfd76a5,Hoka,Clifton 9,2024-09-27,165,purchase
9305f7a1-0f13-4e77-b104-5531ebfd76a5,Asics,GT-2000 7,2020-08-02,145,purchase
9305f7a1-0f13-4e77-b104-5531ebfd76a5,Asics,Cumulus 24,2024-12-05,165,purchase
53bb0327-71a1-42dc-a6c0-b0df716a6212,New Balance,860 12,2022-10-27,160,purchase
53bb0327-71a1-42dc-a6c0-b0df716a6212,New Balance,1080 13,2023-02-04,160,purchase
53bb0327-71a1-42dc-a6c0-b0df716a6212,Brooks,Glycerin GTS 19,2021-02-18,160,purchase
53bb0327-71a1-42dc-a6c0-b0df716a6212,Asics,Nimbus 23,2023-06-16,160,purchase
120d6f3b-98b5-45de-a2cb-6c6998dd9996,Saucony,Ride 13,2022-03-09,140,purchase
120d6f3b-98b5-45de-a2cb-6c6998dd9996,ON,Cloudflow 1,2020-12-02,160,purchase
120d6f3b-98b5-45de-a2cb-6c6998dd9996,Asics,Nimbus 24,2024-12-20,-160,return
120d6f3b-98b5-45de-a2cb-6c6998dd9996,Asics,Nimbus 24,2024-10-20,160,purchase
120d6f3b-98b5-45de-a2cb-6c6998dd9996,Nike,Structure 23,2023-03-13,160,purchase
120d6f3b-98b5-45de-a2cb-6c6998dd9996,Saucony,Ride 12,2021-10-30,140,purchase
120d6f3b-98b5-45de-a2cb-6c6998dd9996,Nike,Vomero 16,2024-03-05,160,purchase
cce34205-785d-4378-96d5-b3175f6caa5c,Asics,Kayano 28,2023-02-24,160,purchase
cce34205-785d-4378-96d5-b3175f6caa5c,Asics,Kayano 29,2024-09-11,160,purchase
cce34205-785d-4378-96d5-b3175f6caa5c,Nike,Structure 21,2021-10-13,160,purchase
cce34205-785d-4378-96d5-b3175f6caa5c,Mizuno,Waverider 24,2023-05-01,140,purchase
212e5fad-29da-477d-9811-58fdd16c0f91,Asics,GT-2000 7,2020-03-15,145,purchase
212e5fad-29da-477d-9811-58fdd16c0f91,Hoka,Gaviota 1,2020-01-05,165,purchase
212e5fad-29da-477d-9811-58fdd16c0f91,Asics,Nimbus 24,2024-03-23,165,purchase
2cf13966-6346-4c15-a72d-c961966a6cf0,New Balance,1080 10,2020-07-04,160,purchase
2cf13966-6346-4c15-a72d-c961966a6cf0,Saucony,Endorphin Speed 2,2023-08-01,140,purchase
2cf13966-6346-4c15-a72d-c961966a6cf0,Asics,Cumulus 23,2023-01-26,140,purchase
2cf13966-6346-4c15-a72d-c961966a6cf0,Hoka,Bondi 6,2022-04-09,160,purchase
b35084ae-7077-4cef-abe8-b5acd12c153d,Asics,GT-2000 7,2020-11-23,145,purchase
b35084ae-7077-4cef-abe8-b5acd12c153d,Asics,GT-2000 10,2023-08-14,145,purchase
b35084ae-7077-4cef-abe8-b5acd12c153d,Asics,Cumulus 23,2023-09-05,165,purchase
b35084ae-7077-4cef-abe8-b5acd12c153d,Hoka,Arahi 2,2020-05-15,145,purchase
d6a55a09-7a88-4c55-b279-e3cbba46aec7,New Balance,1080 10,2020-06-03,160,purchase
d6a55a09-7a88-4c55-b279-e3cbba46aec7,ON,Cloudflow 2,2022-12-25,-160,return
d6a55a09-7a88-4c55-b279-e3cbba46aec7,ON,Cloudflow 2,2022-12-25,160,purchase
d6a55a09-7a88-4c55-b279-e3cbba46aec7,New Balance,1080 12,2022-07-23,160,purchase
d6a55a09-7a88-4c55-b279-e3cbba46aec7,ON,Cloudrunner 1,2022-12-11,160,purchase
007ed8dc-1c97-4701-8a7b-cd008d8cf6d8,Asics,Nimbus 24,2024-10-21,160,purchase
007ed8dc-1c97-4701-8a7b-cd008d8cf6d8,New Balance,860 11,2021-07-19,160,purchase
007ed8dc-1c97-4701-8a7b-cd008d8cf6d8,Mizuno,Waveinspire 15,2021-03-05,160,purchase
007ed8dc-1c97-4701-8a7b-cd008d8cf6d8,Hoka,Clifton 7,2022-05-11,140,purchase
007ed8dc-1c97-4701-8a7b-cd008d8cf6d8,New Balance,1080 14,2024-09-04,160,purchase
ccd65a0d-ab89-49b9-8ca1-e49b855389b6,Asics,Cumulus 22,2022-07-15,140,purchase
ccd65a0d-ab89-49b9-8ca1-e49b855389b6,Asics,Kayano 27,2022-09-18,160,purchase
ccd65a0d-ab89-49b9-8ca1-e49b855389b6,ON,Cloudsurfer 5,2023-02-24,140,purchase
ccd65a0d-ab89-49b9-8ca1-e49b855389b6,ON,Cloudmonster 1,2021-07-13,160,purchase
1d6ad886-7bf7-412a-ad34-40abe19c1002,New Balance,1080 10,2020-04-27,160,purchase
1d6ad886-7bf7-412a-ad34-40abe19c1002,New Balance,1080 10,2020-08-03,160,purchase
1d6ad886-7bf7-412a-ad34-40abe19c1002,Saucony,Guide 11,2020-10-10,160,purchase
1d6ad886-7bf7-412a-ad34-40abe19c1002,Asics,Cumulus 21,2021-11-08,140,purchase
4e83163d-b4a6-4cab-91e9-ae8f867edfb1,Asics,Kayano 28,2023-03-14,165,purchase
4e83163d-b4a6-4cab-91e9-ae8f867edfb1,New Balance,880 14,2024-03-04,165,purchase
4e83163d-b4a6-4cab-91e9-ae8f867edfb1,New Balance,1080 14,2024-01-30,165,purchase
4e83163d-b4a6-4cab-91e9-ae8f867edfb1,Hoka,Clifton 7,2022-06-23,165,purchase
4e83163d-b4a6-4cab-91e9-ae8f867edfb1,Hoka,Bondi 8,2024-06-25,165,purchase
59553a7c-ecc5-40fc-a51d-9af643b09ce6,Asics,Kayano 26,2021-12-28,160,purchase
59553a7c-ecc5-40fc-a51d-9af643b09ce6,ON,Cloudmonster 1,2022-12-24,160,purchase
59553a7c-ecc5-40fc-a51d-9af643b09ce6,New Balance,880 13,2023-09-24,140,purchase
59553a7c-ecc5-40fc-a51d-9af643b09ce6,Nike,Pegasus 38,2023-04-12,140,purchase
99e3721b-2b2c-4bfa-aff9-0c36c05261e2,Hoka,Bondi 8,2024-09-14,160,purchase
99e3721b-2b2c-4bfa-aff9-0c36c05261e2,Nike,Pegasus 36,2021-10-29,140,purchase
99e3721b-2b2c-4bfa-aff9-0c36c05261e2,Hoka,Bondi 4,2020-12-18,160,purchase
99e3721b-2b2c-4bfa-aff9-0c36c05261e2,New Balance,860 12,2022-06-21,160,purchase
99e3721b-2b2c-4bfa-aff9-0c36c05261e2,Saucony,Ride 15,2024-01-03,140,purchase
cc9b2e81-f29e-4e44-8e67-0cdc2a718ec3,Nike,Invincible 3,2024-10-09,160,purchase
cc9b2e81-f29e-4e44-8e67-0cdc2a718ec3,Nike,Vomero 12,2020-05-29,160,purchase
cc9b2e81-f29e-4e44-8e67-0cdc2a718ec3,New Balance,1080 11,2021-02-05,160,purchase
cc9b2e81-f29e-4e44-8e67-0cdc2a718ec3,ON,Cloudrunner 1,2022-05-05,160,purchase
cc9b2e81-f29e-4e44-8e67-0cdc2a718ec3,Nike,Vomero 15,2023-10-17,160,purchase
ff46eb8d-033a-4332-9a85-c9b7e893cfb3,Hoka,Clifton 8,2023-06-10,140,purchase
ff46eb8d-033a-4332-9a85-c9b7e893cfb3,Mizuno,Waverider 23,2022-04-03,140,purchase
ff46eb8d-033a-4332-9a85-c9b7e893cfb3,Saucony,Guide 14,2023-02-03,160,purchase
ff46eb8d-033a-4332-9a85-c9b7e893cfb3,Hoka,Gaviota 2,2022-12-03,160,purchase
8622920f-d5d6-4e34-93bf-f784f6f1d82e,Hoka,Bondi 4,2020-09-24,-165,return
8622920f-d5d6-4e34-93bf-f784f6f1d82e,Hoka,Bondi 4,2020-08-17,165,purchase
8622920f-d5d6-4e34-93bf-f784f6f1d82e,New Balance,860 11,2021-07-03,145,purchase
8622920f-d5d6-4e34-93bf-f784f6f1d82e,New Balance,860 11,2021-01-04,145,purchase
8622920f-d5d6-4e34-93bf-f784f6f1d82e,Hoka,Clifton 7,2022-03-18,165,purchase
8622920f-d5d6-4e34-93bf-f784f6f1d82e,Hoka,Clifton 7,2022-10-17,165,purchase
00386fe2-a056-4221-a624-18e7ad952653,New Balance,860 12,2022-08-07,145,purchase
00386fe2-a056-4221-a624-18e7ad952653,New Balance,860 11,2021-02-20,145,purchase
00386fe2-a056-4221-a624-18e7ad952653,Hoka,Clifton 7,2022-11-22,-165,return
00386fe2-a056-4221-a624-18e7ad952653,Hoka,Clifton 7,2022-07-15,165,purchase
3aeff24f-9e63-48a1-85bd-6adf2012e8b6,Mizuno,Waverider 25,2024-02-03,140,purchase
3aeff24f-9e63-48a1-85bd-6adf2012e8b6,Saucony,Guide 14,2023-01-18,160,purchase
3aeff24f-9e63-48a1-85bd-6adf2012e8b6,Asics,Kayano 28,2023-08-07,-160,return
3aeff24f-9e63-48a1-85bd-6adf2012e8b6,Asics,Kayano 28,2023-07-09,160,purchase
f8024043-aba8-4b96-a053-ee67a9fdf5a6,Hoka,Bondi 6,2022-11-10,160,purchase
f8024043-aba8-4b96-a053-ee67a9fdf5a6,Mizuno,Wavesky 2,2021-07-16,160,purchase
f8024043-aba8-4b96-a053-ee67a9fdf5a6,New Balance,1080 11,2021-02-03,160,purchase
cf781094-d96d-4eb0-9b77-95693271a370,Asics,Nimbus 20,2020-05-24,160,purchase
cf781094-d96d-4eb0-9b77-95693271a370,Saucony,Endorphin Speed 1,2022-08-17,140,purchase
cf781094-d96d-4eb0-9b77-95693271a370,ON,Cloudmonster 1,2021-11-28,160,purchase
cf781094-d96d-4eb0-9b77-95693271a370,Saucony,Endorphin Speed 1,2020-04-30,140,purchase
f85bf289-d1c9-4e8a-af44-7c61c12f1597,New Balance,1080 14,2024-09-30,160,purchase
f85bf289-d1c9-4e8a-af44-7c61c12f1597,Hoka,Gaviota 1,2021-11-09,160,purchase
f85bf289-d1c9-4e8a-af44-7c61c12f1597,Mizuno,Waverider 22,2021-09-05,140,purchase
f85bf289-d1c9-4e8a-af44-7c61c12f1597,ON,Cloudmonster 1,2022-08-24,160,purchase
f85bf289-d1c9-4e8a-af44-7c61c12f1597,Hoka,Bondi 6,2022-04-20,160,purchase
f85bf289-d1c9-4e8a-af44-7c61c12f1597,Mizuno,Waveinspire 18,2024-12-18,160,purchase
6f57492d-85e6-4b5a-9394-664e2faaddc9,Asics,Nimbus 24,2024-06-01,160,purchase
6f57492d-85e6-4b5a-9394-664e2faaddc9,Brooks,Glycerin 17,2021-08-03,160,purchase
6f57492d-85e6-4b5a-9394-664e2faaddc9,New Balance,1080 13,2023-08-18,160,purchase
6f57492d-85e6-4b5a-9394-664e2faaddc9,Mizuno,Wavesky 4,2023-06-12,160,purchase
3b71eb46-186e-42ba-ab5e-210480988d60,ON,Cloudrunner 1,2022-05-02,160,purchase
